account_id,company_name,industry,company_size,employee_count,annual_revenue,country,state,city,account_status,account_owner,customer_since,last_activity
ACC002434,"Berger, Bird and Ferrell",Retail,Startup,22,4102772.0,UK,Scotland,London,Active,Sarah Johnson,2022-08-23,2024-06-12
ACC002435,Robinson-Young,Manufacturing,Mid Market,676,110670851.0,UK,Scotland,London,Inactive,John Miller,2024-07-13,2024-08-05
ACC002436,"Green, Johnson and Miller",Manufacturing,Enterprise,2230,6182735178.0,UK,Scotland,Edinburgh,Inactive,Arjun Verma,2024-09-10,2025-11-27
ACC002437,Clark Ltd,Finance,Mid Market,520,91168711.0,India,Karnataka,Chennai,Active,Meera Nair,2024-05-14,2026-06-07
ACC002438,"Morris, Kirk and Randolph",Energy,Enterprise,7369,6652646654.0,Singapore,Singapore,Singapore,Active,Arjun Verma,2022-08-23,2026-03-29
ACC002439,Harmon-Peters,Finance,Startup,19,2573939.0,Canada,British Columbia,Vancouver,Active,Sarah Johnson,2022-10-05,2024-02-07
ACC002440,Liu-White,Retail,Enterprise,5160,4735110283.0,Canada,Ontario,Vancouver,Inactive,Sneha Reddy,2024-06-20,2025-02-13
ACC002441,"Smith, Butler and Bradford",Energy,Small Business,245,10349199.0,Germany,Berlin,Berlin,Active,Rahul Sharma,2024-01-25,2025-10-29
ACC002442,"Dean, Hines and Mcintyre",Retail,Mid Market,471,442323353.0,India,Delhi,Delhi,Inactive,John Miller,2023-01-31,2025-08-29
ACC002443,Hayes-Clay,IT Services,Small Business,146,22680242.0,Canada,British Columbia,Toronto,Active,Priya Singh,2024-12-20,2025-07-28
ACC002444,Carrillo-Hughes,E-Commerce,Mid Market,710,292728324.0,USA,New York,San Francisco,Active,John Miller,2023-04-25,2025-06-30
ACC002445,"Ward, Ingram and Brown",Logistics,Small Business,101,35247390.0,India,Kerala,Kochi,Active,John Miller,2024-06-24,2025-11-05
ACC002446,Anderson Inc,Energy,Small Business,136,20920455.0,Germany,Berlin,Berlin,Active,John Miller,08/07/2024,2024-09-28
ACC002447,Diaz-Clark,Logistics,Startup,20,2533547.0,Germany,Berlin,Berlin,Active,Arjun Verma,2023-12-03,2024-10-09
ACC002448,"Edwards, Martinez and Gordon",Retail,Small Business,155,,Germany,Berlin,Munich,Active,Rahul Sharma,2023-12-11,2024-09-28
ACC002449,Martinez Inc,Logistics,Startup,47,4951970.0,Singapore,Singapore,Singapore,Active,John Miller,2021-07-22,2021-07-25
ACC002450,Yu-Leon,E-Commerce,Small Business,243,30628486.0,India,Delhi,Mumbai,Active,Arjun Verma,2025-06-05,2026-05-23
ACC002451,Thomas PLC,Retail,Small Business,92,35767105.0,UK,Scotland,Edinburgh,Active,Rahul Sharma,2024-06-28,2024-10-24
ACC002452,Brown PLC,Retail,Enterprise,7567,4794521500.0,Germany,Berlin,Munich,Inactive,Sarah Johnson,2023-09-15,2026-03-18
ACC002453,Hunter-Wood,Education,Small Business,164,19759565.0,US,British Columbia,Vancouver,Active,Sarah Johnson,2024-03-07,2025-04-14
ACC002454,Smith Ltd,Energy,Mid Market,370,94449103.0,UK,Scotland,Edinburgh,Active,Sarah Johnson,2022-02-22,2023-11-22
ACC002455,"Frazier, Garrett and Meyers",Energy,Enterprise,1221,5271234415.0,India,Andhra Pradesh,Bengaluru,Active,Arjun Verma,2023-12-20,2024-08-22
ACC002456,Holmes PLC,Retail,Small Business,91,35012612.0,Canada,British Columbia,Toronto,Active,Arjun Verma,2023-11-18,2023-12-09
ACC002457,Hughes-Thomas,Logistics,Mid Market,472,272166891.0,Canada,Ontario,Toronto,Active,Arjun Verma,Oct 05 2022,2024-10-03
ACC002458,Haynes-Anderson,Education,Small Business,59,42547524.0,Canada,British Columbia,Vancouver,Active,Arjun Verma,2023-10-17,2025-10-05
ACC002459,"Thornton, Ray and Cuevas",Retail,Startup,10,1634799.0,USA,California,Miami,Active,Sarah Johnson,2022-07-23,2026-05-08
ACC002460,Kim Group,Manufacturing,Mid Market,745,313333472.0,UK,Scotland,Edinburgh,Inactive,Sarah Johnson,2024-10-09,2025-01-26
ACC002461,Gamble Ltd,Finance,Small Business,68,35695482.0,UK,Scotland,Edinburgh,Active,Arjun Verma,2023-03-04,2024-09-08
ACC002462,Allen Inc,Logistics,Mid Market,297,129663689.0,Germany,Berlin,Berlin,Active,Rahul Sharma,2022-07-11,2025-01-02
ACC002463,Cohen PLC,IT Services,Mid Market,500,252462999.0,India,Karnataka,Chennai,Active,Rahul Sharma,2024-06-12,2024-10-06
ACC002464,Thompson-Snyder,Education,Enterprise,3528,4918212339.0,India,Delhi,Chennai,Active,David Wilson,2022-02-15,2024-06-12
ACC002465,"Smith, Barton and Duran",Education,Enterprise,9665,5516143258.0,Canada,British Columbia,Toronto,Active,David Wilson,2025-03-07,2025-10-01
ACC002466,Kelly Inc,Healthcare,Startup,39,4078259.0,Canada,Ontario,Vancouver,Active,John Miller,2022-04-25,2023-05-05
ACC002467,"Reyes, Dixon and Page",E-Commerce,Enterprise,4698,7814043148.0,UK,England,Edinburgh,Active,Sneha Reddy,2024-08-28,2025-10-25
ACC002468,"Hester, Banks and Everett",Logistics,Mid Market,540,202316834.0,India,Delhi,Mumbai,Active,Rahul Sharma,2023-07-10,2025-06-18
ACC002469,Walker-Galloway,Finance,Mid Market,400,101886755.0,Germany,Berlin,Munich,Active,Sarah Johnson,2021-10-29,2024-03-20
ACC002470,Beltran-Baker,Telecommunications,Enterprise,4363,6631839374.0,US,Scotland,London,Active,Arjun Verma,2021-12-23,2022-03-16
ACC002471,Fletcher-Wiggins,Finance,Small Business,87,35332001.0,Germany,Bavaria,Berlin,Active,Priya Singh,2025-02-09,2026-03-11
ACC002472,"Lara, Lee and Coleman",E-Commerce,Startup,11,2441739.0,Singapore,Singapore,Singapore,Active,Sneha Reddy,2021-08-22,2024-09-30
ACC002473,"Wagner, Riley and Roberts",Retail,Mid Market,301,81938560.0,India,Andhra Pradesh,Bengaluru,Active,Sneha Reddy,2024-06-10,2025-05-24
ACC002474,"Johnson, Schneider and Duarte",Healthcare,Mid Market,787,375408516.0,Germany,Bavaria,Berlin,Active,Priya Singh,2023-01-09,2026-06-05
ACC002475,Horton Inc,Education,Enterprise,9264,9697291064.0,UK,England,Edinburgh,Active,Rahul Sharma,2021-07-10,2022-09-19
ACC002476,Roth-Hill,E-Commerce,Enterprise,5722,5769266182.0,USA,New York,Austin,Active,Sneha Reddy,2024-08-28,2025-10-23
ACC002477,Mcfarland-Bass,Manufacturing,Startup,15,962096.0,UK,England,Edinburgh,Active,Sarah Johnson,2022-08-11,2026-01-18
ACC002478,"Maldonado, White and Crawford",E-Commerce,Enterprise,4355,8558389657.0,Singapore,Singapore,Singapore,Active,Arjun Verma,2022-02-25,2025-07-07
ACC002479,Escobar-Saunders,Healthcare,Mid Market,289,331099543.0,USA,Florida,Miami,Active,John Miller,2025-03-26,2025-06-07
ACC002480,Wood-Moore,Retail,Mid Market,537,462869905.0,India,Delhi,Vijayawada,Active,Rahul Sharma,2022-05-11,2023-07-09
ACC002481,"Smith, Wright and Ford",Telecommunications,Small Business,182,24612678.0,USA,New York,Miami,Inactive,Arjun Verma,2023-08-21,2026-03-10
ACC002482,Miller Inc,Healthcare,Small Business,248,42206952.0,Germany,Berlin,Berlin,Active,Meera Nair,2022-12-02,2024-08-29
ACC002483,Martin Ltd,Manufacturing,Mid Market,994,373838053.0,Canada,,Toronto,Active,Arjun Verma,2024-06-30,2024-09-02
ACC002484,"Williams, Bridges and Reed",E-Commerce,Startup,31,2617706.0,Germany,Bavaria,Munich,Active,Sarah Johnson,2023-02-27,2024-04-02
ACC002485,Ramirez-Jensen,Education,Mid Market,836,180420079.0,UK,Scotland,London,Active,Sneha Reddy,2023-07-21,2024-01-22
ACC002486,Taylor Ltd,Education,Mid Market,850,234094891.0,USA,California,Austin,Active,John Miller,2024-07-30,2025-11-27
ACC002487,Nguyen-Campbell,Telecommunications,Enterprise,5871,1662227440.0,USA,New York,Miami,Active,Meera Nair,2022-04-30,2025-02-05
ACC002488,Cunningham and Sons,Retail,Small Business,147,9576122.0,Singapore,Singapore,Singapore,Active,Sneha Reddy,2023-09-30,2025-01-04
ACC002489,Aguilar-Moore,Education,Small Business,104,21216328.0,Germany,Bavaria,Munich,Active,Sarah Johnson,2024-09-03,2025-09-16
ACC002490,"Wheeler, Austin and Keller",Manufacturing,Enterprise,7828,9301517879.0,Canada,British Columbia,Vancouver,Active,Sneha Reddy,2022-05-14,2025-11-07
ACC002491,Adams PLC,Logistics,Startup,49,2900911.0,Germany,Berlin,Berlin,Inactive,Sarah Johnson,2022-02-17,2024-07-30
ACC002492,Pace-Cunningham,Telecommunications,Mid Market,812,366594205.0,UK,England,London,Active,Rahul Sharma,2024-09-20,2025-09-20
ACC002493,Gibson Inc,Energy,Enterprise,1469,9238130063.0,UK,Scotland,Edinburgh,Active,Rahul Sharma,2023-07-07,2025-02-02
ACC002494,Hall and Sons,E-Commerce,Mid Market,612,419684246.0,Germany,Berlin,Munich,Active,Priya Singh,2022-04-11,2024-06-19
ACC002495,Parsons Ltd,Energy,Small Business,225,18742429.0,USA,California,San Francisco,Active,Rahul Sharma,2023-08-09,2025-11-02
ACC002496,"Coleman, Cox and Flores",E-Commerce,Small Business,85,22501250.0,Canada,British Columbia,Toronto,Active,Meera Nair,2022-01-29,2025-12-18
ACC002497,"Thompson, Johnson and Johnston",Finance,Startup,12,1711419.0,U.S.A.,Scotland,Edinburgh,Active,Rahul Sharma,2021-09-30,2024-12-14
ACC002498,"Curry, Thomas and Gilbert",E-Commerce,Enterprise,2038,2961593807.0,USA,Florida,Miami,Active,Arjun Verma,2021-07-09,2024-12-28
ACC002499,Maxwell-Watts,E-Commerce,Enterprise,4108,966827171.0,India,Delhi,Hyderabad,Active,Rahul Sharma,2022-08-01,2023-01-25
ACC002500,King-Schwartz,Logistics,Mid Market,337,397867109.0,India,Telangana,Vijayawada,Active,Sneha Reddy,2021-11-16,2024-05-09
ACC002501,Frazier Inc,Retail,Small Business,80,18759324.0,Germany,Bavaria,Berlin,Active,John Miller,2021-09-30,2024-07-29
ACC002502,Perry LLC,Manufacturing,Enterprise,3740,1132936557.0,UK,Scotland,Edinburgh,Active,Meera Nair,2025-01-29,2026-05-01
ACC002503,"Turner, Santos and Richard",Telecommunications,Enterprise,8456,5982919701.0,UK,England,Edinburgh,Active,Priya Singh,2024-07-16,2024-08-22
ACC002504,"Yang, Ingram and Hamilton",Healthcare,Small Business,85,25940873.0,Germany,Berlin,Munich,Active,Rahul Sharma,2024-05-25,2026-01-04
ACC002505,West PLC,Retail,Mid Market,361,114686104.0,UK,Scotland,Edinburgh,Active,David Wilson,2022-08-06,2024-04-13
ACC002506,"Graham, Gonzalez and Calderon",Telecommunications,Small Business,89,19761402.0,UK,England,London,Active,Sarah Johnson,2023-09-06,2025-04-14
ACC002507,Doyle-Kim,Education,Startup,47,4284211.0,US,Singapore,Singapore,Active,Priya Singh,2021-08-03,2026-02-09
ACC002508,"Bell, Crawford and Rogers",E-Commerce,Startup,36,3777998.0,Germany,Bavaria,Berlin,Active,Arjun Verma,Aug 01 2022,2026-05-26
ACC002509,Valenzuela-Sherman,Finance,Mid Market,628,333896497.0,UK,England,London,Active,Priya Singh,09-28-2024,2026-02-14
ACC002510,"Bradley, Parsons and Mosley",Logistics,Startup,15,2745129.0,Germany,Bavaria,Munich,Active,Arjun Verma,2024-10-09,2025-12-30
ACC002511,"Sanchez, Wilson and Fernandez",Manufacturing,Startup,46,3371111.0,Germany,Berlin,Munich,Active,Priya Singh,2023-07-21,2024-01-14
ACC002512,King-Anderson,Retail,Small Business,128,13721704.0,Germany,Bavaria,Berlin,Active,Priya Singh,2024-07-28,2025-05-16
ACC002513,Hansen-Kennedy,Education,Startup,40,2632152.0,Germany,Bavaria,Berlin,Active,Sarah Johnson,2022-05-14,2022-10-26
ACC002514,Young-Knox,Telecommunications,Mid Market,723,230895279.0,Singapore,Singapore,Singapore,Active,Priya Singh,2022-07-15,2026-04-06
ACC002515,Stout PLC,Telecommunications,Enterprise,2783,1082827650.0,Germany,Berlin,Munich,Active,Sneha Reddy,2024-11-02,2024-11-14
ACC002516,White-Cooper,Education,Small Business,54,,Canada,British Columbia,Toronto,Active,John Miller,2023-02-20,2024-04-04
ACC002517,"Jones, Robinson and Carpenter",Healthcare,Startup,40,710651.0,UK,Scotland,London,Active,Rahul Sharma,2021-07-09,2022-12-31
ACC002518,"Brown, Valdez and Castro",IT Services,Small Business,106,16337156.0,USA,Florida,San Francisco,Active,Sarah Johnson,2025-02-01,2026-01-29
ACC002519,"Johnson, Smith and Lambert",E-Commerce,Mid Market,276,240633791.0,Germany,Bavaria,Berlin,Active,Arjun Verma,2023-06-11,2023-09-27
ACC002520,Gould and Sons,Retail,Mid Market,513,-342919097.0,Canada,British Columbia,Toronto,Active,John Miller,2024-08-28,2024-09-12
ACC002521,"Scott, Greene and Moses",E-Commerce,Startup,27,1011840.0,UK,England,London,Inactive,David Wilson,2022-11-28,2023-03-25
ACC002522,Scott-Rodgers,E-Commerce,Small Business,63,49026611.0,USA,Bavaria,Berlin,Active,John Miller,2023-04-27,2023-10-04
ACC002523,Wood-Sloan,Finance,Mid Market,924,413994426.0,India,Maharashtra,Delhi,Active,John Miller,2022-12-26,2025-08-03
ACC002524,Chaney Group,Energy,Mid Market,950,246745223.0,India,Kerala,Kochi,Active,David Wilson,2022-12-27,2024-03-23
ACC002525,Bowers-Turner,Finance,Small Business,112,40714506.0,Canada,Ontario,Toronto,Active,David Wilson,2025-04-20,2025-07-24
ACC002526,Webster-Montgomery,Manufacturing,Enterprise,5722,,Canada,British Columbia,Vancouver,Active,Meera Nair,03-24-2025,2025-11-17
ACC002527,Miller-Barrett,Finance,Startup,49,780864.0,India,Tamil Nadu,Vijayawada,Active,Sarah Johnson,2024-07-16,2026-01-22
ACC002528,"Shaw, Ortiz and Ford",Logistics,Startup,24,2980454.0,UK,Scotland,Edinburgh,Active,Arjun Verma,2023-07-24,2025-03-08
ACC002529,"Houston, Clarke and Campbell",Finance,Small Business,230,9410821.0,Germany,Berlin,Berlin,Active,John Miller,Nov 27 2023,2025-10-12
ACC002530,Holt and Sons,Finance,Small Business,139,37746174.0,UK,,Edinburgh,Active,Meera Nair,2022-09-04,2026-07-03
ACC002531,"Small, Stephens and Yu",Retail,Small Business,54,42816844.0,UK,England,London,Active,Sneha Reddy,2022-08-02,2026-05-03
ACC002532,Jordan-King,IT Services,Small Business,57,8071301.0,Germany,Bavaria,Munich,Active,Meera Nair,2022-04-10,2022-07-17
ACC002533,Davis-Hughes,E-Commerce,Small Business,80,13929746.0,USA,Texas,New York,Active,Arjun Verma,2024-04-17,2025-02-01
ACC002534,Anderson Ltd,Manufacturing,Enterprise,3947,3451408584.0,USA,Texas,Austin,Active,Sarah Johnson,2025-06-28,2025-12-17
ACC002535,Clay-Grant,Logistics,Small Business,82,23656248.0,Germany,Bavaria,Munich,Active,Sarah Johnson,2021-07-22,2021-12-23
ACC002536,Webb-Bright,E-Commerce,Mid Market,405,352646492.0,United States,Telangana,Hyderabad,Active,Sarah Johnson,2021-09-30,2024-08-30
ACC002537,Williams-Cline,IT Services,Mid Market,911,249344108.0,Canada,British Columbia,Vancouver,Active,Arjun Verma,2024-03-25,2024-05-15
ACC002538,"Fitzgerald, Jones and Brown",Manufacturing,Enterprise,5971,8391078560.0,Germany,Berlin,Munich,Active,Arjun Verma,2022-06-20,2023-05-22
ACC002539,"Martinez, Shea and Fletcher",Education,Mid Market,489,429125949.0,Canada,Ontario,Vancouver,Active,Priya Singh,2023-07-28,2025-08-31
ACC002540,"Hardy, Young and Morales",Telecommunications,Enterprise,6462,3608079939.0,U.S.A.,Ontario,Toronto,Active,John Miller,2024-03-26,2025-09-29
ACC002541,Warren PLC,Education,Small Business,192,18907041.0,India,Delhi,Mumbai,Active,Arjun Verma,2022-05-02,2023-05-31
ACC002542,Davidson-Spears,Logistics,Small Business,170,27533144.0,UK,England,Edinburgh,Active,Rahul Sharma,2021-12-28,2023-10-19
ACC002543,Johnson-Ortiz,IT Services,Small Business,230,44541816.0,Germany,Berlin,Munich,Active,Priya Singh,2021-11-22,2023-08-18
ACC002544,Hudson-Jones,Manufacturing,Small Business,73,29791205.0,India,Telangana,Vijayawada,Active,David Wilson,2021-10-15,2023-04-11
ACC002545,"Gilbert, Lopez and Williams",Logistics,Enterprise,4964,2611491247.0,India,Andhra Pradesh,Delhi,Active,Sneha Reddy,2024-01-28,2026-06-21
ACC002546,"Schwartz, Roberts and Jordan",Telecommunications,Mid Market,887,402036361.0,India,Karnataka,Hyderabad,Active,Sneha Reddy,Apr 12 2024,2026-07-02
ACC002547,"Moore, Davis and Lopez",E-Commerce,Small Business,240,44687982.0,UK,England,Edinburgh,Active,Rahul Sharma,2025-01-19,2025-03-03
ACC002548,Wiley-Peck,Logistics,Small Business,112,26052047.0,Canada,Ontario,Toronto,Active,Rahul Sharma,2021-10-22,2023-02-09
ACC002549,Johnson-Kane,Energy,Small Business,95,22261192.0,Singapore,Singapore,Singapore,Active,Sarah Johnson,2021-11-09,2026-01-08
ACC002550,Smith-Mitchell,Retail,Small Business,74,36849326.0,USA,New York,Austin,Active,Sneha Reddy,2022-05-21,2023-09-12
ACC002551,Collins-Clark,E-Commerce,Mid Market,443,,Canada,British Columbia,Toronto,Active,Sarah Johnson,2023-03-22,2025-03-14
ACC002552,Terrell PLC,Energy,Mid Market,283,320938366.0,USA,Florida,Miami,Inactive,Arjun Verma,2023-08-24,2024-03-25
ACC002553,Parks-Fisher,Retail,Mid Market,344,112924262.0,USA,New York,New York,Active,Sneha Reddy,2022-03-02,2025-10-10
ACC002554,"Mckay, Obrien and Banks",Energy,Mid Market,494,386405811.0,Canada,British Columbia,Vancouver,Active,Sneha Reddy,2023-12-17,2025-09-25
ACC002555,"Garcia, Best and Juarez",Logistics,Startup,49,550361.0,India,Karnataka,Kochi,Active,Sneha Reddy,2022-04-05,2023-04-01
ACC002556,Cox-Savage,Finance,Mid Market,541,234001708.0,Germany,Berlin,Munich,Active,Sneha Reddy,2022-04-11,2022-07-05
ACC002557,Roberts Group,Manufacturing,Mid Market,381,220385418.0,Canada,British Columbia,Vancouver,Active,Arjun Verma,2024-06-23,2024-11-26
ACC002558,Fisher Group,Finance,Startup,40,1083027.0,USA,New York,New York,Active,Priya Singh,2022-06-14,2025-01-08
ACC002559,"Mccarthy, Harris and Waters",Healthcare,Startup,48,1079013.0,Canada,Ontario,Toronto,Active,John Miller,2024-06-07,2025-08-26
ACC002560,"Henry, Perez and Houston",Telecommunications,Small Business,83,35226717.0,India,Karnataka,Kochi,Active,David Wilson,2023-01-19,2024-06-05
ACC002561,Hayes LLC,Manufacturing,Mid Market,799,297674314.0,Singapore,Singapore,Singapore,Active,David Wilson,2022-05-18,2025-10-29
ACC002562,Hall-Foster,Logistics,Mid Market,281,360104128.0,UK,Scotland,Edinburgh,Active,Rahul Sharma,2023-08-15,2025-01-31
ACC002563,Jones and Sons,Healthcare,Startup,15,2343953.0,Canada,British Columbia,Vancouver,Active,David Wilson,2024-07-24,2026-02-01
ACC002564,Padilla LLC,IT Services,Mid Market,424,375562492.0,Singapore,Singapore,Singapore,Active,John Miller,2022-12-06,2024-11-26
ACC002565,Mack-Wolfe,E-Commerce,Small Business,177,36133656.0,Germany,Berlin,Berlin,Active,Arjun Verma,2021-12-10,2025-03-11
ACC002566,"Daniel, Johnson and Griffin",Healthcare,Small Business,69,27910011.0,Germany,Bavaria,Berlin,Active,Priya Singh,2022-01-16,2026-05-01
ACC002567,"Adams, Martinez and Gardner",Retail,Startup,47,3337519.0,India,Maharashtra,Chennai,Inactive,Priya Singh,2023-01-16,2024-12-30
ACC002568,Roberts Group,Education,Enterprise,7043,3658334777.0,USA,New York,Miami,Active,Sarah Johnson,2022-05-17,2024-10-17
ACC002569,Crawford-Marquez,IT Services,Mid Market,276,413159778.0,UK,England,Edinburgh,Active,Arjun Verma,10/10/2022,2024-12-03
ACC002570,Middleton-Hurley,E-Commerce,Small Business,167,38407420.0,Germany,Berlin,Berlin,Active,Priya Singh,2021-11-10,2026-05-02
ACC002571,Gallagher-Gardner,Telecommunications,Small Business,139,20462037.0,Canada,British Columbia,Toronto,Active,John Miller,2023-03-12,2025-01-11
ACC002572,"Harrison, Ellis and Kaufman",Finance,Small Business,155,10861652.0,Germany,Berlin,Munich,Active,David Wilson,2025-05-06,2025-11-23
ACC002573,Smith-Fisher,Finance,Small Business,181,34358533.0,Germany,Bavaria,Munich,Active,Priya Singh,2023-11-07,2025-12-20
ACC002574,Werner and Sons,Manufacturing,Startup,37,2090538.0,Germany,Berlin,Berlin,Active,Rahul Sharma,2023-10-04,2025-07-09
ACC002575,Turner-Simpson,Healthcare,Small Business,216,32759496.0,USA,,San Francisco,Inactive,Arjun Verma,2024-01-02,2025-08-18
ACC002576,Oliver Inc,Finance,Startup,22,1687196.0,USA,Texas,Austin,Active,Sneha Reddy,2025-01-07,2026-05-22
ACC002577,Fitzgerald PLC,Logistics,Small Business,156,41867187.0,India,Maharashtra,Vijayawada,Active,John Miller,2022-03-09,2023-07-01
ACC002578,Martinez-Jenkins,Retail,Enterprise,8966,7739911471.0,India,Karnataka,Kochi,Active,Meera Nair,2022-05-29,2025-05-22
ACC002579,Zhang Group,Energy,Mid Market,991,451606241.0,UK,England,London,Active,Meera Nair,2025-03-15,2026-05-03
ACC002580,Shepherd-Garcia,Telecommunications,Small Business,158,46599260.0,UK,Scotland,London,Active,Meera Nair,2022-09-26,2023-07-24
ACC002581,"Bell, Morton and Thomas",Retail,Mid Market,962,239539918.0,UK,Scotland,London,Active,Priya Singh,2023-03-11,2024-12-25
ACC002582,Benton-Howard,Energy,Small Business,123,45073087.0,UK,Scotland,Edinburgh,Active,Meera Nair,2025-06-06,2026-03-06
ACC002583,Mcintosh-Castillo,Energy,Mid Market,384,71714033.0,UK,Scotland,Edinburgh,Active,Sarah Johnson,2023-09-01,2025-10-25
ACC002584,Simpson Inc,Energy,Mid Market,910,220665292.0,India,Andhra Pradesh,Kochi,Active,Rahul Sharma,2022-05-09,2025-04-11
ACC002585,"Thompson, Thomas and Roach",Telecommunications,Startup,15,3184561.0,Singapore,Singapore,Singapore,Active,Priya Singh,2022-08-24,2023-09-20
ACC002586,Salas Group,IT Services,Small Business,140,6930176.0,Singapore,Singapore,Singapore,Active,Sneha Reddy,2023-04-11,2025-02-10
ACC002587,Burton-Garcia,Healthcare,Startup,13,1846308.0,India,Karnataka,Bengaluru,Inactive,Rahul Sharma,2023-01-27,2023-06-27
ACC002588,Anderson PLC,IT Services,Enterprise,3658,719003143.0,UK,England,Edinburgh,Active,Sneha Reddy,2025-03-10,2026-04-04
ACC002589,"Garcia, Edwards and Klein",Retail,Small Business,250,31411617.0,UK,Scotland,London,Active,Meera Nair,2022-07-23,2026-04-02
ACC002590,"Williams, Brooks and Morrison",Finance,Mid Market,864,402133098.0,Canada,Ontario,Toronto,Active,Priya Singh,2025-01-16,2026-05-05
ACC002591,Davis and Sons,E-Commerce,Enterprise,3737,7739013192.0,UK,Scotland,Edinburgh,Active,David Wilson,2021-11-29,2022-03-27
ACC002592,Hall LLC,Energy,Startup,29,4131900.0,Canada,British Columbia,Vancouver,Inactive,Priya Singh,2022-05-06,2022-05-22
ACC002593,Reynolds and Sons,Education,Enterprise,9762,8484069544.0,USA,British Columbia,Vancouver,Active,Rahul Sharma,2022-12-16,2026-02-23
ACC002594,Hall Ltd,Logistics,Small Business,196,34891940.0,Singapore,Singapore,Singapore,Active,Meera Nair,2023-06-22,2026-07-02
ACC002595,"Wilson, Chandler and Patel",Energy,Mid Market,322,135965515.0,USA,Bavaria,Munich,Active,Priya Singh,2023-11-27,2025-10-16
ACC002596,Mcdonald-Romero,Manufacturing,Mid Market,462,378628021.0,UK,England,Edinburgh,Active,Priya Singh,2022-11-04,2023-01-13
ACC002597,Adams Inc,E-Commerce,Mid Market,501,186252726.0,India,Delhi,Mumbai,Active,Rahul Sharma,2025-04-03,2026-02-20
ACC002598,"Rowe, Daniel and Kirk",Finance,Startup,21,2607751.0,Singapore,Singapore,Singapore,Active,Sarah Johnson,2022-10-19,2025-08-06
ACC002599,Valenzuela-Richardson,IT Services,Mid Market,478,79814086.0,UK,England,London,Active,Sarah Johnson,2024-12-06,2026-04-18
ACC002600,Humphrey Group,Education,Small Business,76,31980429.0,USA,Texas,New York,Active,Rahul Sharma,2023-02-08,2025-03-05
ACC002601,Jackson Group,Telecommunications,Small Business,137,27563893.0,Singapore,Singapore,Singapore,Active,Meera Nair,2022-04-30,2023-10-23
ACC002602,Young-Mack,Telecommunications,Small Business,141,9307120.0,India,Telangana,Delhi,Active,Sarah Johnson,2021-08-08,2024-08-03
ACC002603,Brown Inc,Energy,Mid Market,614,483533662.0,India,Kerala,Mumbai,Active,John Miller,2023-09-20,2024-03-25
ACC002604,"Clements, Adams and Melendez",Finance,Small Business,128,12410104.0,India,Maharashtra,Delhi,Active,Priya Singh,2023-03-29,2026-04-27
ACC002605,Owen-Schmitt,Logistics,Small Business,146,13665882.0,USA,Florida,San Francisco,Inactive,Sarah Johnson,07/09/2021,2025-02-10
ACC002606,Adams-Woodward,Retail,Enterprise,9662,5437537711.0,India,Karnataka,Delhi,Active,John Miller,2025-06-11,2025-11-19
ACC002607,Smith LLC,Logistics,Small Business,172,6430938.0,Canada,Ontario,Toronto,Active,Arjun Verma,2021-10-10,2025-07-04
ACC002608,"Wright, Flores and Vargas",E-Commerce,Mid Market,847,421477936.0,Canada,British Columbia,Vancouver,Inactive,Sneha Reddy,2022-01-15,2025-09-15
ACC002609,"Bridges, Howell and Pittman",Logistics,Startup,46,3176647.0,Canada,Ontario,Vancouver,Active,Arjun Verma,2024-10-09,2026-05-16
ACC002610,Dodson Group,E-Commerce,Small Business,90,20354844.0,UK,England,London,Inactive,Arjun Verma,2024-01-31,2025-07-17
ACC002611,Watson Ltd,Education,Startup,28,3930913.0,Germany,Berlin,Berlin,Inactive,Sarah Johnson,2025-06-27,2026-01-08
ACC002612,Farrell and Sons,IT Services,Mid Market,575,128707985.0,Canada,Ontario,Toronto,Active,Arjun Verma,2024-10-10,2025-07-20
ACC002613,"Simmons, Dixon and Christensen",Logistics,Mid Market,917,474655611.0,Germany,Bavaria,Munich,Active,Priya Singh,2023-04-24,2024-08-10
ACC002614,Poole-Pennington,Retail,Small Business,221,31549126.0,India,Andhra Pradesh,Mumbai,Active,Rahul Sharma,2022-07-21,2023-03-31
ACC002615,Olson-Morton,Finance,Small Business,130,10556011.0,India,Maharashtra,Bengaluru,Active,David Wilson,2024-08-12,2025-12-14
ACC002616,"Malone, Obrien and Smith",Retail,Enterprise,5655,6798583052.0,UK,England,Edinburgh,Active,David Wilson,2025-02-09,2026-03-13
ACC002617,"Fox, Johnson and Evans",Retail,Small Business,143,47673381.0,Germany,Bavaria,Berlin,Active,Sarah Johnson,2024-09-22,2024-10-21
ACC002618,Murphy-Romero,Manufacturing,Enterprise,1710,8323798431.0,Canada,Ontario,Toronto,Inactive,David Wilson,2025-05-25,2025-10-09
ACC002619,Rogers-Lee,Education,Mid Market,637,66586883.0,Germany,Berlin,Berlin,Active,Arjun Verma,2024-07-28,2024-09-06
ACC002620,Myers Group,Healthcare,Small Business,209,42164380.0,Canada,Ontario,Toronto,Active,Priya Singh,2023-10-12,2024-09-17
ACC002621,"Foster, Simmons and Garrison",Telecommunications,Enterprise,2321,1121663976.0,India,Kerala,Chennai,Active,Priya Singh,2022-11-18,2023-09-16
ACC002622,Flores-Bell,Telecommunications,Small Business,91,,India,Kerala,Delhi,Active,David Wilson,2023-09-29,2025-09-05
